symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp1_price,pnl_pips,exit_reason,partial_taken
GBPJPY,CONTINUATION_OB,SELL,,2025-04-15 15:45:00+00:00,2025-04-16 20:05:00+00:00,188.912,188.522,189.68260800000002,,39.00000000000148,GIVEBACK_GUARD,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-04-21 07:00:00+00:00,2025-04-22 06:15:00+00:00,188.366,187.876,189.23271,,49.00000000000091,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-22 13:30:00+00:00,2025-04-22 18:55:00+00:00,187.639,188.490228,188.490228,,-85.12279999999919,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-23 06:00:00+00:00,2025-04-23 15:05:00+00:00,188.828,188.442,189.530304,,38.59999999999957,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-23 15:30:00+00:00,2025-04-23 16:35:00+00:00,188.497,189.379002,189.379002,,-88.2002,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-23 16:35:00+00:00,2025-04-23 16:45:00+00:00,188.912,189.379002,189.379002,,-46.70020000000079,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-25 16:15:00+00:00,2025-04-30 16:35:00+00:00,191.22,190.35852,190.35852,,-86.14800000000002,SL_HIT,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-05-02 07:30:00+00:00,2025-05-02 10:05:00+00:00,193.466,193.239,193.966158,,22.700000000000387,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-05-02 17:00:00+00:00,2025-05-05 11:30:00+00:00,191.864,191.479,192.708648,,38.49999999999909,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-05-07 13:30:00+00:00,2025-05-07 16:00:00+00:00,191.215,191.513,190.496244,,29.800000000000182,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-05-08 06:30:00+00:00,2025-05-08 11:25:00+00:00,191.619,192.009,190.813608,,38.999999999998636,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-05-12 06:00:00+00:00,2025-05-12 10:00:00+00:00,193.685,194.590404,194.590404,,-90.54040000000043,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-05-12 13:45:00+00:00,2025-05-12 16:05:00+00:00,195.005,195.297,194.2607,,29.20000000000016,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-05-12 16:05:00+00:00,2025-05-13 15:15:00+00:00,195.275,195.841,194.2607,,56.60000000000025,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-05-19 06:00:00+00:00,2025-05-19 06:20:00+00:00,193.06,193.02949999999998,193.02949999999998,,4.880000000001132,TRAILED_SL,True
GBPJPY,CONTINUATION_OB,SELL,,2025-05-19 06:30:00+00:00,2025-05-19 12:05:00+00:00,193.07,193.74170999999998,193.74170999999998,,-67.17099999999903,SL_HIT,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-05-22 08:30:00+00:00,2025-05-22 09:10:00+00:00,192.502,192.205,192.922074,,29.699999999999704,GIVEBACK_GUARD,False
