symbol,entry_time,exit_time,direction,setup,killzone,pnl_pips,rr_achieved,usd_pnl,exit_reason,entry_price,sl_price,tp_price,partial_taken,trail_count
AUDUSD,2026-01-12T16:30:00+00:00,2026-01-13T17:05:00+00:00,SELL,CHOCH,LONDON_CLOSE,17.5,0.7075,35.38,GIVEBACK_GUARD,0.67055,0.6730233600000001,0.6643665999999997,False,0
AUDUSD,2026-01-14T16:00:00+00:00,2026-01-15T11:50:00+00:00,BUY,CHOCH,NY_OPEN,13.7,0.6214,31.07,GIVEBACK_GUARD,0.6683,0.6660951399999999,0.6738121500000003,False,0
AUDUSD,2026-01-15T16:45:00+00:00,2026-01-19T18:10:00+00:00,SELL,CHOCH,LONDON_CLOSE,-29.9,-1.0,-50.0,SL_HIT,0.66833,0.67131996,0.6608550999999998,False,0
AUDUSD,2026-01-23T15:45:00+00:00,2026-01-23T17:25:00+00:00,BUY,CHOCH,NY_OPEN,18.8,0.638,31.9,GIVEBACK_GUARD,0.68488,0.6819334,0.6922465000000001,False,0
AUDUSD,2026-01-26T15:00:00+00:00,2026-01-26T17:00:00+00:00,SELL,CHOCH,NY_OPEN,-29.55,-1.0,-50.0,SL_HIT,0.69094,0.6938950199999999,0.6835524500000002,False,0
AUDUSD,2026-01-27T13:30:00+00:00,2026-01-27T15:05:00+00:00,BUY,CHOCH,NY_OPEN,20.2,0.4975,24.88,GIVEBACK_GUARD,0.69271,0.68864994,0.7028601500000001,False,0
AUDUSD,2026-01-30T13:30:00+00:00,2026-01-30T20:15:00+00:00,BUY,CHOCH,NY_OPEN,-56.33,-1.0,-50.0,SL_HIT,0.70093,0.69529662,0.71501345,False,0
AUDUSD,2026-02-02T17:00:00+00:00,2026-02-02T17:50:00+00:00,SELL,CHOCH,LONDON_CLOSE,11.7,0.4599,23.0,GIVEBACK_GUARD,0.69578,0.69832386,0.6894203499999998,False,0
AUDUSD,2026-02-03T13:45:00+00:00,2026-02-05T05:00:00+00:00,SELL,CHOCH,NY_OPEN,32.3,0.4947,24.73,GIVEBACK_GUARD,0.69979,0.70631982,0.6834654499999999,False,0
AUDUSD,2026-02-09T13:30:00+00:00,2026-02-09T15:25:00+00:00,SELL,CHOCH,NY_OPEN,-27.99,-1.0,-50.0,SL_HIT,0.70303,0.70582884,0.6960329000000001,False,0
AUDUSD,2026-02-10T16:45:00+00:00,2026-02-10T16:55:00+00:00,SELL,CHOCH,LONDON_CLOSE,6.12,1.6,80.0,TRAILED_SL,0.70828,0.70789737,0.70636685,True,0
AUDUSD,2026-02-17T14:45:00+00:00,2026-02-17T17:15:00+00:00,SELL,CHOCH,NY_OPEN,12.2,0.332,16.6,GIVEBACK_GUARD,0.7053,0.70897512,0.6961122000000002,False,0
AUDUSD,2026-02-26T15:15:00+00:00,2026-02-26T17:10:00+00:00,BUY,CHOCH,NY_OPEN,-26.62,-1.0,-50.0,SL_HIT,0.71204,0.7093784,0.7186940000000002,False,0
